Insult,Date,Comment
0.34332781821077407,20120601154722Z,"""Yep, that is it, and you are my park ranger so get back to work."""
0.21870291988078794,20120528234508Z,"""you dont need to play it...you are it"""
0.22117643897498401,20120529020751Z,"""Haha you were serious"""
0.21984310187155287,20120528063939Z,"""are you really a former pro athlete?"""
0.14149474322303196,20120602030417Z,"""Thank you so much Neha :)"""
0.093514206193762134,20120528194036Z,"""This had better be the last time I hear some shit like this or I ma board up my crib load up on guns and play resident evil to sharpen my shooting cuz I ain't goin down without a fight.wrd2everything"""
0.18213179755452999,20120528134645Z,"""The juxtaposition of the Jaguar pitch and Joan's evening was fucking brutal. \xa0I thought I was going to die.\n\nPete Campbell you horrible, horrible man."""
0.13997719338819148,20120603044327Z,"""Good night! present: porn creampies  and - <a href=http://www.euamateurvids.com/>blackberry porn downloads </a>  henitia porn black gay porn dvd got gay porn porn star awards  <a href=http://voyeur.eurovids.us/>george of the jungle porn </a>  porn homemade porn women and machinary adult porn comic collection  <a href=http://www.coamateur.com/>celebrites porn </a>  free streaming porn tube foxxy love drawn together porn charlie porn games  <a href=http://www.asamateur.com/>free amasture porn </a>  india homosexual you porn  <a href=http://interracial.eurovids.us/>dee porn pics </a>  real hookers porn site ... See you later! \r\n<a href=http://global-oriflame.net/>Globa Oriflamel online</a> \r\n<a href=http://kamagra-paypal-online.blog.hr/>Buy Generic Online Kamagra drug </a>"""
0.311262779293762,20120528043717Z,"""Ill still fuck him up"""
0.55417561393384795,20120531184949Z,"""You're name is ANON shut the fuck up"""
0.42260119063973756,20120531043638Z,"""Liking your own comments shaaaaame loser"""
0.41630402305964653,20120826183220Z,"""Junk food will make you fat but junk science will rot your brain. Extra weight you can lose, being too full of yourself just feeds on itself until your head explodes. Poor Hemi. Pop goes the weasel."""
0.18834460652591442,20120528171412Z,"""WHAT SIZE ARE YOU?\n\xa0"""
0.19124544343187369,20120531144421Z,"""Wow you are sensitive. This trailer is amazing."""
0.17419999227270974,20120531221953Z,"""kill the unborn women.\xa0 not too smart when you are pointing fingers at the republicans for waging war on them.\xa0 hysterical liberals talking points but they go beyond to action.\xa0\xa0 kill the potential women voters you want to count on.\xa0 this is a real loser for you progressive liberals."""
0.17494057401507199,20120529060214Z,"""wow are you serious?  hahahaha"""
0.12716068071392717,20120825171627Z,"""\xa0Vorhin hatte ich meine albernen 5 Minuten. Nun antworte ich mal ernsthaft. Also, ich meine, wenn man alleine lebt, muss man doch nicht in die Einsamkeit ziehen und da versauern! Eben gerade dann nicht! Das ist doch der Albtraum. Man kann dich in irgendeinen Verein eintreten oder so, in einen Chor gehen, da kriegt man schnell Anschluss. Wenn man dann noch arbeitet, sind ja viele Stunden vom Tag schon weg. Und warum kein gemeinsames Konto? WEenn beide arbeiten, warum soll man dann alles zusammenschmei\xdfen? Wenn nur einer arbeitet, ist es viell. was anderes."""
0.23966125850954556,20120601063833Z,"""oh dear the right wing retards have picked up this article.\nI know the ave iq of right wing idiots is significantly less than the average human being, to be fair my pet monkey has a higher iq and he is on drugs. Naughty monkey. he is due a slapping later.\n\nOh yeah, I was going to ask if the right wingers are rooting for war on behalf of israel. boeing, lockeed, rayathon etc, attackking babies in arms with cruise missiles must make you all proud to be a merican. Don't forget to claim it is gods will.\n"""
0.32390197711950208,20120602161856Z,"""I know she's black, and I know everyone else knows she's black - she only has very light skin.\n\nThis is like asking 'Are people aware Michael Jackson is black anymore'?  Yes.  Us white folks still know MJ was black, just with white skin - same with Nicki.\n\nIf you're born black, you're black - doesn't matter what you do with your skin after that point or how you try to portrait yourself. """
0.29681501365440899,20120531021839Z,"""Papi, why are you such a hateful person?"""
0.47207144958731861,20120529020810Z,"""like your mom\n"""
0.44296231122455093,20120527073155Z,"""\xa0You are a very nasty person."""
0.17021560551429424,20120531032325Z,"""They crushed the ONLY good car in that whole movie... Wow. And this was SO much more important than finding where shipments of drugs, illegal weapons, or illegal immigrants were going. How about taking the resources you fucking wasted to ruin this guy's life and put them towards enriching the lives of others? Put that money into a fucking school or something. Shit, I don't know..."""
0.34202792208323257,20120602193142Z,"""bro your caps lock is stuck"""
0.18987223118932778,20120527161236Z,"""I just fucking vomitted\n"""
0.31148191905056882,20120529130415Z,"""Thank you HEAVENLY FATHER, for JESUS, YOUR MERCY & GRACE daily. = ] you are definitely my power source ...my everything =]"""
0.24307479516112826,20120527175843Z,"""you already are """
0.47384433312466306,20120826024549Z,"""Your mother should have had an abortion and thus none of us would be subjected to your stupidity tonight."""
0.3002082411902573,20120530223609Z,"""I mean, have we learnt nothing from the Catholics??? When you stomp on natural human urges, you fuck with people's brains. You give them a distorted view of their bodies and those of others. All sanctified by the church. Terrible. """
0.19194796367879688,20120531011914Z,"""Well, straight, what is your narrative?  A little chaff is all the argument you have?"""
0.21577203758583716,20120527211824Z,"""wow, someone doesn't like you"""
0.3484798832936461,20120602030616Z,"""Then why are you so foolish to even bother coming here?"""
0.30870597251230331,20120528233031Z,"""PUSSY T AINT FUCKING WITH WAYNE LYRICALLY CHECK HIS MIXTAPES AND ALBUMS WAYNE IS WAY MORE SUCCESSFUL THAN PUSSY T AND RICHER"""
0.44841420215230976,20120602030251Z,"""Sounds like you're the racist...you hate whites."""
0.10347691496151679,20120527213829Z,"""hey twinny how are you?"""
0.26170109516035051,20120601010011Z,"""You need to leave your hole sometimes."""
0.22187157101288152,20120602024005Z,"""\xa0@renoirmajer\xa0No. It's always about money. You're just older now and you lament because you can't ignore it. Life is much better when you can enjoy games as entertaining as this one to its fullest."""
0.21595216708117865,20120601151215Z,"""Fat people are a safety concern on a flight.\xa0 What if people need to get off the plane quickly and your fat butt is in the way.\xa0 I would have no problem trampleing you."""
0.34810555656996411,20120528191957Z,"""I work at a major phone retailer. I have to deal with proclaim like those commenting all the time that they broke their precious IPhone. So you drop your phone twice... Then a third time... How does 650 sound for a new phone. Why would you pay the 50 twice when you can get a decent case once and not have to pay 50 for a new one. Or 200 w/o applecare. Buy a case you cheap pathetic bastards. \n\nThank you author for not being a dumbass and those who don't have a case stop whining like an apple gambit b**** when some speaks logic."""
0.20444247595734119,20120528232931Z,"""Bennett's made me laugh so fucking hard, hahaha!"""
0.23543467499437334,20120603071025Z,"""Looks like your stair case!!"""
0.32247014885121256,20120603044615Z,"""You're the proof."""
0.088252723000828467,20120603121304Z,"""Foreigners are perfectly welcome in China, unless your name is George Bush or Dick Cheney we won't arrest you haha!"""
0.37029098845747965,20120603131340Z,"""Man, you are some incredible racist. ""Black boy""?"""
0.16677976263088329,20120602134838Z,"""I tried the brown sugar scrub. Doesn't smell very well. When not using....the oil goes to the top &you will have to restir. Does leave your skin feeling silky."""
0.053742764165488469,20120528180945Z,"""always nice blond uk girls and some tanned guy from the south europe man they south euros have all the fun and dont even talk about porn its all tanned guys with uk girls man its fucking not right"""
0.20291761939259945,20120602161953Z,"""fuck off mate that would make a great kids story, it's not like the kid understands wages or anything. Also their biggest cunt didn't play in the match, isn't that a good moral."""
0.32313106981103273,20120531222019Z,"""You don't know what you are talking about he does"""
0.29095532077608283,20120527211557Z,"""Mexico win 2-0...?????..What are you smoking dude."""
0.46356231521463387,20120823193309Z,"""Wazzat?\n.\n\n.\nHail To The Chief wrote, in response to oh_really_now:    \n        Aw, the syph\xedl\xeds-riddled c\xfant is all riled up. Boo f\xfack\xedng hoo. Take your pathetically lame comments and shove them deep up that dry, elderly sn\xe1tch and choke on it, grandma.It's p\xedg-f\xfacked moron liberals like you that voted that disaster into the WH and cost us TRILLIONS and threw the country into the toilet.  Now do us all a huge favor and go fuckoffanddie in agony. It'll be the first time in your miserable existence that you actually did something worthwhile. In the meantime, s\xfa\u0107k my glistening conservatism, b\xedt\u0107h."""
0.32722687091942854,20120603210015Z,"""You are a hoot, Beckie!"""
0.30930220749438125,20120601111006Z,"""\xa0Next life? \n\nAre you Hindu ?"""
0.57721388789476602,20120602113515Z,"""Well... you are so retarded."""
0.31716430143471974,20120824173900Z,"""Are you ready for the idiots' bashing of you?\xa0 \n\nHow dare you accuse the King and HIS knights of trying to deceive HIS kingdom!!!"""
0.28430133929432955,20120825183700Z,"""Even if you post one line, it is a  lie or distortion."""
0.50050693440865068,20120528171528Z,"""What's disgusting is people like you judging the life journey of others.  Go crawl back under your rock and let those who are positive make the comments."""
0.18275797957368403,20120529075726Z,"""You get a derp for effort."""
0.17545331407256709,20120528004507Z,"""Goodnight to you and the rest of your cop friends AND your inside ""jokes."" """
0.47691520524511016,20120528093640Z,"""Go fuck a wall and cry, but make sure no other dinging Jew stands behind you or you might lose your honor."""
0.29357024870470577,20120528043824Z,"""Westbrook is going to learn like AI did.  When you are a crappy PG, your team suffers while your stats soar.\n\nBTW AI>Westbrook\n\n;)"""
0.37506335680474412,20120531011438Z,"""\xa0Strict gun laws stop CRIMINALS from owning guns to commit crimes?\xa0 YOU ARE A MORON"""
0.26178592276675372,20120602054315Z,"""Jwaan full of shit as usual."""
0.18669719877927796,20120601131408Z,"""You mean Bitterman has a white trash inflatable?  """
0.42299308293792459,20120602201225Z,"""be quit mookie you don't know what your talkin bout artard"""
0.22635873927478029,20120601143611Z,"""No douchenozzle, it's murder. \xa0Any way you look at it, when you STOP a beating heart, it's murder."""
0.48332074880702514,20120531011853Z,"""you sounded nervous as fuck but i would be too! GOOD FUCKING JOB DUDE PROUD OF YOU. """
0.37494823817372641,20120531173116Z,"""Shut your pie hole B****!"""
0.19422220266121193,20120826202442Z,"""Forget about all of the critics on this comment board Mr. Gill. It's about time someone starts exposing idiots like this guy Delesdernier. This guy is arrogant and sits around passing judgement on teachers when the whole time he can't put together an intelligent sentence in writing. And he is supposed to be an attorney, and is a member of JPSB, and past President of the school board ? It tells me that he must suck as an attorney if he keeps seeking political jobs where he obviously does not need any skills to perform. How did this guy get on the school board anyway ? What an embarrassment to JP and the State of Louisiana. God forbid if this moron would actually become a judge....... Good job Mr. Gill !"""
0.19827684588031749,20120602002909Z,"""What is your point? Or do you have one?"""
0.2675581945143839,20120527063259Z,"""\xa0hmmmm....Gofuckyourself....."""
0.10837294694455669,20120602024125Z,"""Your paintings are beautiful Charlotte!!\n"""
0.43455669469831126,20120825212048Z,"""Get off your knees your embarrassing yourselves."""
0.2226319214707991,20120527161036Z,"""\xa0you are proving yet again that Liberals are masters of doublethink.\xa0 """
0.081643550219787808,20120602113357Z,"""Are you his employer?.......see how this works?"""
0.27278546673802528,20120823154922Z,"""I'm guessing English is not your first language. He was being sarcastic."""
0.43382736918941273,20120602095037Z,"""Check your own username,\xa0 doofus, and your spelling."""
0.30658792179517785,20120603205953Z,"""You \xa0are crazyy"""
0.29155573775527271,20120527070219Z,"""\xa0Spent more than all others combined. Are you insane?"""
0.6445589586880045,20120826010534Z,"""What a loser you are."""
0.30010952131341917,20120531045621Z,"""anna you are so talented!\n"""
0.81248293345624578,20120602193112Z,"""Fuck you Mikal. Don't laugh at something I say you stupid little punk ass bitch. No one likes you. Pussy."""
0.2953532802710086,20120602004049Z,"""who the fuck gives a shit peanut what Forbes says? that's like if fucking People magazine wrote up an opinion paper about Diablo3. It wouldn't be worthy of wiping my ass with."""
0.25902779163978978,20120531032231Z,"""ssshhhhhh you are being logical"""
0.32726683090949027,20120531185626Z,"""You must be related\xa0 to the nigger above, live in the same trailer park do ya ? """
0.35326295371498273,20120528225340Z,"""fucking spoiled rich fuckers have NO clue what it is to make a dollar. Go and work for a living and see if you burn a 100k bag. Hell you wouldnt even be burning a 50 dollar bag. That is NOT art losers. """
0.3925805029163742,20120826160855Z,"""como siempre de estupidos e ignorantes siempre se equivocan,a poco no saben distinguir?? ba!!"""
0.2655258131273972,20120529022707Z,"""\xa0Did you really think little Georgie's mess could be cleaned up in 3 years?"""
0.27460026163336587,20120825022623Z,"""Insulting a little baby? Really? How pathetic. What an a**hole thing to do."""
0.15246637922038705,20120529163606Z,"""\xa0fuck the insiders i watch the games we suck"""
0.1566186870041017,20120824190052Z,"""Oooh, what a compliment.  I just wish it was from a higher life form."""
0.25826955643764066,20120531153356Z,"""You guys are trouble-making trolls.\n\nWell done!"""
0.21101681598609079,20120826225130Z,"""you just have to plan for the idiots thats all :)"""
0.24776497677890236,20120601120450Z,"""Shouldn't you be at your lamaze class?"""
0.37160874865647203,20120527072801Z,"""\xa0over 68,000 views fuck boy.......get some money about yourself"""
0.56814501905429149,20120603132751Z,"""\xa0You are a certified_moron"""
0.35418285525052029,20120601154711Z,"""keep sucing down the koolaid liberat stooge.how pathetic you are"""
0.21487858724926009,20120529073807Z,"""Fuck Texas. \xa0Too hot to even visit that bitch. \xa0Who the fuck ever says OOOOOO I'm going to \xa0Texas. \xa0I'll wait for it... NO fucking body."""
0.3147981304143519,20120825072617Z,"""This post gave me cancer . . . . . someone go back in the time\xa0and make sure that his mother have an abortion. . . .\xa0"""
0.21340106727473881,20120531184535Z,"""0:2, damn you and your winning ways."""
0.55114990867223645,20120602033612Z,"""your name is stupid"""
0.2582165015908352,20120602004029Z,"""you are correct sir"""
0.12418621299380078,20120601160321Z,"""would you ever come to the UK\n\xa0"""
0.32783610089499077,20120601005931Z,"""fucking sick!!! \xa0jessica is beautiful.. natural beauty... would u rather see her with botox, filler and venners...get a life!!! loser"""
0.35689944594094708,20120531162511Z,"""EVELYN WE NEW YOU WERE TRASH IN THE BEGINNING BUT AS THE SHOW GREW YOU GOT OUT OF CONTROL AND REALLY SHOWED THE WORLD WHO YOU REALLY ARE TRASH. TRASH IS WHAT YOU ARE AND YOU AND CHAD ARE DESERVING OF EACH OTHER! YOU ALL ARE FROM THE SAME FLOCK!"""
0.23742017130174753,20120528134432Z,"""don sounded like wrathful betty in that moment.\n\ndon was A Woman Scorned.\n\nknow you know how that shit feels, don."""
0.29686846969660097,20120527004656Z,"""Hey, fucking asshole... just wondering... do you have any good yarns about beating the shit out of any women lately? We're all dying to hear...\n"""
0.27200522649742331,20120602222724Z,"""\xa0Based on your comments... you got some hate there puppy."""
0.49200140236082862,20120601050119Z,"""Wikipedia isn't fact, you idiot.&nbsp;"""
0.27036188712504106,20120602222555Z,"""I hate Isla. Dont want that douch in our team. Dirty little idiot. Last time we played against Udinese he played dirty against Vidal like he was trying to prove that he is better than King Arturo. I just have one thing to tell him. In your dreams PEDRO!!!"""
0.45424041594231185,20120529160017Z,"""It's a 4 out of 7 series you moron"""
0.22453406444042012,20120601163631Z,"""Remember anecdotal comments aren't useful? What are you lecturing me? lol"""
0.36394582869226272,20120602024043Z,"""then wtf are you doing on this site. if you don't like fm then you dont deserve to be on this site. now fuck off you wanker."""
0.38490724108448132,20120603044732Z,"""Get lost, lightwieght. \xa0You are WAY out of your league here."""
0.28506638952305063,20120826031109Z,"""Pre-jellybean? What are you, stupid? Have you even seen it? Doubtful.\n\nMy SII Skyrocket, is running ICS, just fine as smooth as any iPhone I've seen. And I know for a fact, I've seen those."""
0.24764540997377954,20120603205838Z,"""okc bandwagon 2010. just kidding since 2012... Get off of Kobe's dick"""
0.25008687347860847,20120601070831Z,"""Lucky you! I adore Doodlebug! Your little pages are too adorable!"""
0.53623256031878075,20120531185246Z,"""please tell me you tried to spell Rondo in your username.  you seem like a dumb fella."""
0.22583859288756644,20120601054805Z,"""No offense but you are drunk."""
0.22014124086587275,20120531043850Z,"""what are you talking about ?\n\n"""
0.18590691322103731,20120531184749Z,"""I like your style"""
0.32531063691376172,20120529130615Z,"""Talk about freedom of speech. we are being denied freedom to defend black pride n only white racist remarks are allowed and published here."""
0.31219707283957127,20120527211140Z,"""If only everybody was as intelligent as you are...."""
0.10972772749310769,20120602223811Z,"""You don't get out much do you?"""
0.42599764334388934,20120526233123Z,"""funny because i clearly saw him put his arm infront of the elevator and another infront of her.. unless you saw another view i suggest you shut the fuck up before you talk shit. obviously either way i wasn't serious no one knows whether this was real or fake, or what the situation was so maybe you could hop off. and obviously your a bitch. you get mad over everyones comments? nasty hoe"""
0.27596675972529733,20120603184423Z,"""Of course you would say that"""
0.081442928336307022,20120601201051Z,"""Considering Obama's PREFERRED methods of dealing with prisoners, this may be the best way. I mean, we're not going to get any intel out of them anyway, and any that we DO happen to get will be released to the MSM immediately; letting the other bad guys know what WE know,  so what's the point of capturing these a-holes? Might as well off them. When we get somebody SENSIBLE back in the White House THEN we can go back to capturing them.  You know, at the point when the soldier grabbing the goon doesn't have to worry about getting sued by the cretin who's being represented by one of Barry's personal injury squad because he punched the murderous thug in the chops.     """
0.13816728455756022,20120529011231Z,"""Are you serving sangria to the 'kiddos' now?"""
0.22419030790235545,20120531144526Z,"""who so ever you are..... BRAVO!!!"""
0.53158559500896485,20120529073844Z,"""Your comment is kinda racist lol dumb ass"""
0.14605372629317609,20120531044021Z,"""Where are you in the standings!"""
0.52258324483813479,20120601033630Z,"""You are a moron Chargerin"""
0.18347288747301552,20120527140536Z,"""Would be cute on you barb"""
0.36986977710811292,20120528043737Z,"""Like your sister o Georgetown lmao \xa0 she was focused actting like she never tasted dick before"""
0.19516651589329503,20120602112858Z,"""For me airsoft guns are good to use for a self defense, yes it cant kill but it can hurt a lot but for goodness sake especially when you are in trouble.\xa0\nYour\xa0safety\xa0\xa0 will also base upon on how \xa0fast your brain can response,"""
0.14872483278689078,20120602033300Z,"""Do not tell me you are remodeling bathrooms, again!!! :)\n"""
0.094347959490752059,20120603031944Z,"""You guys are inspiring!!!"""
0.34458308681231498,20120531055250Z,"""\xa0...........QUIT your HIV DRUGS and DIE....YOU are not a PRODUCTIVE PART of SOCIETY!!"""
0.34522155800196425,20120527221348Z,"""Shit we take every bitch if you ain't know. Spanish, white, black,\xa0Asian,\xa0Italian,\xa0German,\xa0European,\xa0Russian,\xa0Austrian, new zealander, canadian,\xa0Persian,\xa0Scandinavian,\xa0etc. we get all the bitches...fuck you talking bout."""
0.70144720407518635,20120601005659Z,"""You are a hypocritical idiot.\xa0"""
0.32238337533798861,20120601005625Z,"""*FUCK NO!!!* UR HELLA ANNOYING EVERYTIME U SING PHILLIP. U SEEMED LYK UR TAKIN A *SHIT* PLUS NO TALENT. JESSICA IS MUCH BETTER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"""
0.21316903320584643,20120528222446Z,"""Then you get pujo"""
0.91402055103841562,20120601110808Z,"""You're a moron."""
0.24447785391561436,20120531061822Z,"""grrr grrr roar, lmfao awww im sorry are you mad at the truth, well better get ready to be mad for a long while cause you got my pres for 4 more years lol\n\noh yea you Moronic Dumbass have a nice day and a nice 4.5 \xa0more years under obama lol"""
0.23739756934214779,20120531184634Z,"""You must be bored. Probably a Cavs fan..."""
0.19599784088288291,20120602021442Z,"""It has been mentioned several times are you accusing me of making it up.\xa0 Shame on you."""
0.40584764739537149,20120528100421Z,"""This is one of many reasons why you are the face of failure. """
0.5928856475604849,20120529073433Z,"""Go back to where you belong then fuckboy. Last time I checked you are still --unfortunately--over here. Stop bitching and grow a pair, bitch."""
0.35838013496972221,20120531044022Z,"""Edlefson is absolute garbage. Get him the fuck off our team."""
0.15114269553955126,20120602124246Z,"""tde is the future\n\nfuck this good music young money bullshit - they're both whack anyways"""
0.19315704031522474,20120528171612Z,"""Ok you MOFOs at city hall, how about giving it back to the taxpayers?\xa0 """
0.19765565786415595,20120528221504Z,"""Fuckin stuttering, repeating the same shit, not rhyming at all, this is what hip hop is all about now.\xa0"""
0.29418973840663259,20120826185502Z,"""\xa0This article has nothing to do with Obama you fool."""
0.41667316381430963,20120528095121Z,"""Naturally you're proud of your own racism."""
0.38932621037475695,20120825204901Z,"""First, why do you make a comment with the id ""Guest?"" Are you afraid of revealing who you are? Second, I am \xa0sick and tired of the stupidity of ""class warfare."" You've got to be quite stupid if you still don't know that those wealthy are the one's who provide jobs for those of us who work hard for a living. It is an obvious conclusion that if we tax those who produce jobs, they will produce less or reduce jobs. That is not difficult to understand, unless, of course, you are liberal who thrives in envy and division and class warfare."""
0.16478322948381668,20120601054808Z,"""Ha! Ha! Ho! Ho! He! He!......jimmybhoy1...harryboy50...same old troll.....Ha! Ha! Ho! Ho! He! He!.....roy.\n\xa0\nTick Tock\n\xa0"""
0.22833396316438115,20120603163623Z,"""Yes it does.  Muscle mass turns to fat when you no longer use it.  Steroids make you able to increase the intensity and frequence of your workouts.  Without steroids, you can't maintain that pace.  And therefore, your muscle mass drops.  No different than muscular response when off steroids."""
0.22670286876728307,20120529010948Z,"""That should have been your name! """
0.35214723638218642,20120531045827Z,"""all yall just shut the fuck up the man is dead get over it"""
0.20657684216282018,20120527140753Z,"""\xa0@NewYinzer I have no roommates either. Cause I hate bitches. And as a few male friends told me, the ratio of bitches to women like the LOC is like 85/15"""
0.14059887532167484,20120526233140Z,"""You'll need a ring to remember your rings. """
0.15918422936827958,20120823085419Z,"""Mal den Teufel nicht an die Wand!\nEs sei denn, Deutschland schafft seinen euro ab, und die Anderen d\xfcrfen sich allein mit dem ganzen Sch.. herumschlagen."""
0.32560262297528836,20120528070834Z,"""LMMFAO!!!!!!!!!!!!!!!!!!!! IM WEAK AS FUCK!!!!!!!!!!! ""Are we gonna do coke?!"" That bitch was hilarious the whole vid ..."""
0.11321998760151221,20120603163721Z,"""You mean fat?"""
0.17646298555604353,20120526232914Z,"""wow, take it easy buddy! sorry some people don't want to be a slave to money their whole life. If what your talking about is shitting all over people.... i'm all for it! :)"""
0.16164134493884144,20120603202749Z,"""you guys are looking HAWT!! """
0.19046701291957877,20120602093638Z,"""Fucking scrabble."""
0.33321179527055966,20120529103306Z,"""You just know she loves getting railed by big black cocks. Negro brothers are raping her pretty white cunt everyday while all the white boys jerk off to her picturees lol."""
0.32570581724258069,20120527030901Z,"""that really was messed up that she called that little boy fat. def unnecessary to attack him i wonder if she'd rule against herself if his suicide was due to her talking shit about him on national tv.\xa0"""
0.27016568770807997,20120529011226Z,"""You're finding some really cool ideas."""
0.29959162242187332,20120825032724Z,"""blaahh..your a hoot. And after a thirty pack you must be a wild and crazy guy..."""
0.33886725611823737,20120603183716Z,"""takenprison is FUCKED NOW SINCE CONNOR GAVE SONBY CO-OWNER HE IS ABUSING LIKE FUCK"""
0.41970952788965166,20120531032158Z,"""Really?  "" I bet you aren't making six figures like this guy""?  Are you that red head douchebag guy who cohosted his diggnation shows?  Because that was a pretty douchey comment..."""
0.28675668864756748,20120603132956Z,"""Your moms hungry for sausage."""
0.48645617834217808,20120531102918Z,"""You're clueless."""
0.20482382753500189,20120526233251Z,"""Then why are you republibaggers so angry when he was pulling the troops out of Iraq?"""
0.36056402073475535,20120529024955Z,"""them some ugly motherfuckers. Proof you don't need to be beautiful to make it in Hollywood, you just have to know who to blow.\xa0 """
0.23954468025062958,20120601005822Z,"""You my friend are delusional."""
0.43557755217072397,20120528134713Z,"""Oh here you are again. Die for your own good.\xa0"""
0.38265507406978377,20120531075851Z,"""you are wrong beside stupid asshole . i was production supervisor in a printing company indetroit making 64 900 usd . and spent  all my life in printing .now i am 67 years old and still working part time in printig company in detroit  and. never worked in liquor store."""
0.26973034003133955,20120602021328Z,"""If we were all assholes, diane sullivan cohen, this forum would be full of shi t."""
0.25193083272321615,20120826103252Z,"""\xa0They also faked the Titanic sinking, so that they could make stupid films about it and earn billions."""
0.081037660717376184,20120603122147Z,"""Which one are u getting?"""
0.20824242588319067,20120527221234Z,"""Damn you!"""
0.3397266063896075,20120826062314Z,"""Provee, put your Dil Pickelson back in your pants.  Provee is just a little guy.\nlc"""
0.1456145540516558,20120527221003Z,"""You are so correct.\n\nPlease note: message attached"""
0.58782300283656219,20120826151959Z,"""you're an idiot if you still believe those lies after it's been exposed as a complete lie...why are you Repigs so freakin' stupid anyway?\n"""
0.12680843995251018,20120527031141Z,"""miss you friend :( hope your enjoying Quebec! """
0.28196247899286742,20120603133244Z,"""\xa0Not even close. You are factually incorrect. """
0.38049553355037835,20120603131717Z,"""Let me guess ... you're a soccer fan."""
0.37381877296094063,20120826040648Z,"""Gunt labor - I know you are but what am I? Please take some time to formulate your own opinion instead of just regurgitating mine back at me.  Idiots like you erode your own arguments. Come again please!"""
0.23449731377248872,20120531173046Z,"""how do you really feel?"""
0.29706083036990721,20120603131356Z,"""\xa0Murdered, yes. Christians, no. You are the bigot spreading lies about Christianity."""
0.46666669574678343,20120527140525Z,"""\xa0STUPID FOOL YOU WHITE PEOPLE STOLE THAT LAND SO WHAT YOU TALK ABOUT IMMIGRATION IDIOT"""
0.17402047595752329,20120825191730Z,"""Ha, ha, ha, poznata pedercina sa juzne tribine kaze da ce popusiti Vermezu kurac kao u stara dobra vremena. Sunce ti zareno pa on svoju nastranost i izoblicenost ne skriva, nego javno trazi da mu se stavlja u usta. Fuj, kakva droljetina."""
0.15019130232620198,20120601014621Z,"""Wetback wife?\xa0 Where are you getting this?\n"""
0.079096250115762837,20120527213812Z,"""Where are you guys getting all this money from?"""
0.20678253636900687,20120529025302Z,"""\xa0Occupy rapists? Where did you read they were rapists?"""
0.24009278165719428,20120603032121Z,"""I hope you are not a Spurs fan... """
0.26718402238473637,20120527024908Z,"""no....you are if you think the Thunder don't have a damn good chance to win though"""
0.310172834068693,20120527062917Z,"""\xa0haha i remember dude pulled out his dick they said put it in he said fuck that imma eat her out some more it was like ten mins """
0.10700328556055162,20120824191457Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">Rivers is a player. he was drafted in the 1st round for a reason. The HInes Ward crackback block cost him an important season starting his 2nd year. Great pickup by the Giants.</div></div>"""
0.20795467484660798,20120603113434Z,"""Fuck me"""
0.41956039763139064,20120603201747Z,"""And stop copying and pasting to your own comment to get it to the top, you are truley a self-important little smug peddler of the Left...."""
0.26681408160245096,20120529022803Z,"""Randa you can't pick your groom off pinterest... Haha Scott's there to stay;) """
0.2307040656872518,20120531194839Z,"""you sure you aren't wearing your elvis shades?"""
0.24906102899876584,20120528100418Z,"""hahahaha its tru tho .. im 6'2 and shit aint the same when i do it .. plus i gotta work out like 3 times harder than a short dude to get muscles .. but iss better than being a short lil beeeeeeeiiiittccchh lol"""
0.42813021049092281,20120529131306Z,"""agreed... \xa0if you're too much of a pussy to ride a real bike, don't put yourself and others at risk by strapping into this piece of shit\n\ncould you image getting broadsided and crunched in this thing? \xa0at least you can lay down or even get off a bike if needed, saved my life before (true story)"""
0.051492395068891215,20120528234710Z,"""Hi MarinersBaseball08 how are you and the family?"""
0.17897804922049296,20120528180345Z,"""your fox talking points are showing"""
0.22058531301731538,20120602024057Z,"""This is just for you Alecia!!!"""
0.17548342357082472,20120529030009Z,"""Are you going!?"""
0.17754829668904712,20120601181516Z,"""There is very little evidence that this happens often.  Instead, you have many rape victims never getting justice for brutal crimes against them.  I get the sense that there are a lot of potential rapists here on this board, who would certainly rape if they could get away with it."""
0.35909981113069384,20120826045700Z,"""your moms a wh.ore\n\nFACT"""
0.2999536747466709,20120529030154Z,"""ahehe all the time, you are boring!"""
0.72398041566909632,20120824192952Z,"""I would call you a dumbazz to your stupid face and you would have no choice other than to agree with me. Stupid grunt."""
0.22063404192301081,20120529130921Z,"""You are the man,u have been tested. """
0.21148832939076584,20120826101544Z,"""\xa0Talk about LAUGHABLE . . . their ""NOT"" that . . . STUPID."""
0.17908229650798915,20120825103825Z,"""Rzeczywi\u015bcie, sklepy ze szklanymi witrynami, w kt\xf3rych wystawiony jest sprz\u0119t producenta to innowacja g\xf3wnianego apple i nikt inny nie mo\u017ce otworzy\u0107 sklepu. Jeste\u015b iDiot\u0105, paranoikiem i do tego ignorantem. Zaraz si\u0119 oka\u017ce, \u017ce apple wymy\u015bli\u0142o sra*nie i nikt inny tego robi\u0107 nie b\u0119dzie m\xf3g\u0142..."""
0.34701730244607043,20120603072913Z,"""Ok start with your street. Let see how all your neighbors will appreciate you and your ideas."""
